county,license_number,operation_type,establishment_type,entity_name,DBA_name,street_number,street_name,city,state,zip_code,square_footage
Columbia,105386,Store,JAC,DRAKE PETROLEUM CO INC,XTRA MART 1433,2327,RT 66 PO BOX 282,GHENT,NY,12075,1500
Columbia,100258,Store,JAC,GANESH CONVENIENCE STORE CORP,CHARRONS MARKET,2,CHURCH ST,CHATHAM,NY,12037,2500
Columbia,100196,Store,JAC,VERMA CORP,CITGO MART,123,S HUDSON ST,CHATHAM,NY,12037,1200
Columbia,100233,Store,JAC,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD 8364,2967,RT 9 SUITE 400,VALATIE,NY,12184,45000
Columbia,100143,Store,JABC,SHOP-RITE SUPERMARKETS INC,SHOPRITE OF HUDSON,70,HEALY BLVD,HUDSON,NY,12534,60000
Columbia,100232,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR #2358,15,DARDESS DR,CHATHAM,NY,12037,5000
Columbia,100281,Store,JAC,KD CARDS INC,KD HALLMARK,160,FAIRVIEW AVE,HUDSON,NY,12534,4500
Columbia,100247,Store,JAC,NUWHITE INC,NEW LEBANON EZ MART,492,RT 20-22,NEW LEBANON,NY,12125,3000
Columbia,100268,Store,A,CVS ALBANY LLC,CVS PHARMACY #783,2982,RT 9,VALATIE,NY,12184,13000
Columbia,100183,Store,A,CVS ALBANY LLC,CVS PHARMACY 00557,617,WARREN ST,HUDSON,NY,12534,12000
Columbia,100123,Store,JAC,LUCKY PETROLEUM INC,SUNOCO,2690,RT 23 PO BOX 684,HILLSDALE,NY,12529,2000
Columbia,100184,Store,A,CVS ALBANY LLC,CVS PHARMACY 00424,160,FAIRVIEW AVE RT 9,HUDSON,NY,12534,9000
Columbia,100127,Store,A,THRUWAY BEVERAGE INC,THRUWAY BEVERAGE III,,MIDTOWN MALL 501 PO BOX 643,NEW LEBANON,NY,12125,3000
Columbia,105375,Store,JAC,YANDIK EILEEN P,GREEN ACRES FARM,226,RT 82,LIVINGSTON,NY,12541,2000
Columbia,100215,Store,A,KINDERHOOK BEVERAGE CENTER INC,KINDERHOOK BEVERAGE CTR,3332,RT 9H,VALATIE,NY,12184,3000
Columbia,105274,Store,JAC,SUPER MART INC,SUPER MART 3,12816,RT 22,CANAAN,NY,12029,1800
Columbia,105170,Store,JAC,MATHEWS ROBERT A SR,DEPOT DELI,64,MILES ROAD,COPAKE FALLS,NY,12517,900
Columbia,100092,Store,JAC,GURDEB INC,SUNOCO COPAKE,1678,CHURCH ST,COPAKE,NY,12516,1100
Columbia,100069,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 281,9248,RT 22 PO BOX 777,HILLSDALE,NY,12529,1800
Columbia,105169,Store,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS 1592,,RT 9&9J PO BOX 160,COLUMBIAVILLE,NY,12050,1700
Columbia,105234,Store,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS 1625,76,MAIN ST,PHILMONT,NY,12565,2800
Columbia,105281,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 285,4294,RT 9G PO BOX 325,GERMANTOWN,NY,12526,3000
Columbia,100212,Store,JAC,ANCRAM AMERISTORE INC,CITGO - AMERISTORE,7373,ST RT 22,COPAKE,NY,12516,1500
Columbia,100265,Store,JACV,HERONDALE FARM INC,HERONDALE FARM,90,WILTSIE BRIDGE RD,ANCRAMDALE,NY,12503,400
Columbia,100094,Store,JAC,ALAMRI ALI MK,SAMS MARKET&DELI,101,WARREN ST,HUDSON,NY,12534,1600
Columbia,105102,Store,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS 1567,1046,KINDERHOOK ST PO BOX 299 #,VALATIE,NY,12184,4000
Columbia,105379,Store,JAC,DRAKE PETROLEUM CO INC,XTRA MART 1720,,#3 RT 9H&23,CLAVERACK,NY,12513,1800
Columbia,100208,Store,JAC,HURSA LINDA,ANGELS TRUMPET FLOWERS,4,WEST ST,NEW LEBANON,NY,12125,800
Columbia,105380,Store,JAC,DRAKE PETROLEUM CO INC,XTRA MART 1479,1371,RT23 BOX 320 MARTINDALE,CRARYVILLE,NY,12521,1500
Columbia,105381,Store,JAC,DRAKE PETROLEUM CO INC,XTRA MART 1417,601,RT 295,OLD CHATHAM,NY,12136,1800
Columbia,105382,Store,JAC,DRAKE PETROLEUM CO INC,XTRA MART 1730,4281,RT 9G PO BOX 479,GERMANTOWN,NY,12526,2500
Columbia,105139,Store,JABC,HILLSDALE SUPERMARKET INC,HILLSDALE SUPERMARKET,2628,RT 23 PO BOX 307,HILLSDALE,NY,12529,14000
Columbia,713698,Store,JAC,CHATHAM CHEESE INC,BIMIS CHEESE SHOP,21,MAIN,CHATHAM,NY,12037,1000
Columbia,718545,Store,JAC,M AND M FOOD MART INC,M & M MART,124,FAIRVIEW AVE,HUDSON,NY,12534,1200
Columbia,715096,Store,JAC,SHREE HARI CAIRO INC,QUICK MART,67,GREEN ST,HUDSON,NY,12534,3000
Columbia,713653,Store,A,DOLGENCORP OF NY INC,DOLLAR GENERAL #14942,3067,ST HWY 9,VALATIE,NY,12184,9300
Columbia,707297,Store,JAC,MOONLIGHT GAS INC,FOOD MART,310,RIGOR HILL RD,CHATHAM,NY,12037,1200
Columbia,712490,Store,JAC,NIRMA INC,NIRMA,52,HUDSON AVE,CHATHAM,NY,12037,0
Columbia,100333,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP #297,30,CHURCH ST,CHATHAM,NY,12037,2000
Columbia,707692,Store,JAC,JACKISCOOKING LLC,JACUTERIE,90,WILTSIE BRIDGE RD,ANCRAMDALE,NY,12503,1000
Columbia,100354,Store,JAC,HOTBANI FAHD MOSLEH,5 STAR MARKET,534,WARREN MARKET,HUDSON,NY,12534,1500
Columbia,715287,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE  #1860,450,FAIRVIEW AVE #200,HUDSON,NY,12534,9050
Columbia,100353,Store,JAC,FAUNA RESEARCH INC,HIGHLAND PREMIUM VENISN,283,CTY RT 6,GERMANTOWN,NY,12526,1500
Columbia,717279,Store,JABC,BROAD STREET BAGEL CO LLC,BROAD STREET BAGEL,1,BROAD ST,KINDERHOOK,NY,12106,1600
Columbia,100309,Store,JAC,WAL-MART STORES EAST LP,WAL-MART SUPERCTR 2097,460,FAIRVIEW AVE,HUDSON,NY,12534,154000
Columbia,705741,Store,JAC,GREENPORT CROSSINGS LLC,66 FOOD MART,177,UNION TPKE SUITE 20,HUDSON,NY,12534,3000
Columbia,704249,Store,JACK,MELENDEZ FOOD VENDOR INC,MELENDEZ FOOD VENDOR,6620,RTE 9,HUDSON,NY,12534,1500
Columbia,100358,Store,JAC,SCOTT & THERESA LLC,BRYANT FARMS,5498,RT 9H,HUDSON,NY,12534,2000
Columbia,100357,Store,JABC,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD 8416,32,STATE ROUTE 82,HUDSON,NY,12534,24000
Columbia,714481,Store,JABC,SPENCERTOWN COUNTRY STORE LLC,SPENCERTOWN COUNTRY STO,825,RT 203,SPENCERTOWN,NY,12165,1500
Columbia,100292,Store,A,PIT STOP 66 BEVERAGE CORP,PIT STOP BEVERAGE,176,RT 66,HUDSON,NY,12534,8500
Columbia,100331,Store,A,DOLGENCORP OF NEW YORK INC,DOLLAR GENERAL #12546,70,"FAIRVIEW AVE, STE 100         ",HUDSON,NY,12534,7700
Columbia,100355,Store,JABC,SAMASCOTT ORCHARDS LLC,SAMASCOTTS GARDEN MRKT,65,CHATHAM ST,KINDERHOOK,NY,12106,4000
Columbia,100312,Store,JAC,DRAKE PETROLEUM CO INC,VALATIE XTRA MART,3355,RT 9,VALATIE,NY,12184,2500
Columbia,706954,Store,JAC,HERONDALE FARM INC,HERONDALE FARM,90,WILTSIE BRIDGE RD,ANCRAMDALE,NY,12503,1000
Columbia,100341,Store,JAC,GRJH INC,COBBLE POND FARMS,3360,RT 9,VALATIE,NY,12184,2000
Columbia,706423,Store,JAC,FLASH MART INC,FLASH MART,965,CTY RT 28,NIVERVILLE,NY,12130,1200
Columbia,714761,Store,JAC,TALBOTT ARDING AND CO LLC,TALBOTT & ARDING CHEESE,323,WARREN ST,HUDSON,NY,12534,1200
Columbia,714387,Store,JAC,POOR DEVIL PEPPER COMPANY LLC,POOR DEVIL PEPPER COMPA,327,RTE 21C HARLEMVILLE,GHENT,NY,12075,1000
Columbia,100330,Store,JAC,US PETROLEUM INC,US PETROLEUM,1012,RT 82,ANCRAM,NY,12502,1200
Columbia,706660,Store,A,FAMILY DOLLAR INC,FAMILY DOLLAR #10547,500,SR 22,NEW LEBANON,NY,12125,8000
Columbia,100323,Store,A,SANGAR GROCERY CORP,SANGAR GROCERY,178,FAIRVIEW AVE,HUDSON,NY,12534,1200
Columbia,100301,Store,A,OCEAN STATE JOBBERS,OCEAN STATE JOB LOT 504,2927,ROUTE 9,VALATIE,NY,12184,48000
Columbia,100338,Store,JAC,ITALIAN MARKET HUDSON NY LLC,ITALIAN MARKET,717,COLUMBIA ST,HUDSON,NY,12534,1200
Columbia,715630,Store,JAC,DARCY BUTTERS LLC,DARCY BUTTERS,3,BAYLEY BLVD,HUDSON,NY,12534,0
Columbia,100348,Store,JAC,HILL-OVER HEALTHY&FRESH LLC,HILL-OVER HEALTHY&FRESH,7441,RT 22,COPAKE,NY,12516,380
Columbia,702731,Store,JAC,LUPS ANA MD,PLEROMA FARM,149,CR 14,HUDSON,NY,12534,0
Columbia,100310,Store,JAC,CHATHAM REAL FOOD MARKET COOP INC,CHATHAM REAL FOOD MKT,15,CHURCH ST,CHATHAM,NY,12037,2000
Columbia,714137,Store,JAC,HUDSON POLISH DELICATESSEN INC,HUDSON POLISH DELICATES,303,FAIRVIEW AVE,HUDSON,NY,12534,600
Columbia,100293,Store,JAC,CLARKE KENNETH & PAULETTE,WEST INDIES NATURAL FD,222,WARREN ST PO BOX 1335,HUDSON,NY,12534,1000
Columbia,717099,Store,JAC,LITTLE APPLE CIDERY INC,LITTLE APPLE CIDERY,192,ORCHARD LN,HILLSDALE,NY,12529,0
Columbia,100351,Store,JAC,VERDIGRIS TEA LLC,VERDIGRIS TEA & CHOCOLA,135,WARREN ST,HUDSON,NY,12534,2000
Columbia,100324,Store,JAC,SALEH DIRHEM K,WARREN STREET MARKET,201,WARREN ST,HUDSON,NY,12534,1000
Columbia,708946,Store,JAC,CORONA DORO LLC,CORONA D'ORO,362,EICHYBUSH RD,KINDERHOOK,NY,12106,800
Columbia,100345,Store,JAC,FURBERT ANNMARIE,TASTE OF THE CARIBBEAN,719,COLUMBIA ST,HUDSON,NY,12534,800
Columbia,100302,Store,A,WALGREEN EASTERN CO INC,WALGREENS #11841,165,FAIRVIEW AVE,HUDSON,NY,12534,10000
Columbia,711751,Store,JAC,SHEBA DELI & GROCERY CORP,SHEBA DELI & GROCERY,35,N 5TH ST,HUDSON,NY,12534,1600
Columbia,711850,Store,JAC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER #246,2614,ROUTE 66,GHENT,NY,12075,0
Columbia,100313,Store,JAC,BRICK TAVERN GROCERY INC,BRICK TAVERN GROCERY,812,RT 9H&66,GHENT,NY,12075,1200
Columbia,100346,Store,JABCK,COLUMBIA FARM BAKERY LLC,OUR DAILY BREAD,116,HUDSON AVE,CHATHAM,NY,12037,5400
Columbia,711744,Store,JAC,CHATHAM BREWING LLC,CHATHAM BREWING,59,MAIN ST,CHATHAM,NY,12037,8000
Columbia,703851,Store,JABC,G FAMILY PASSAIC LLC,LOVE APPLE FARM,1421,RT 9H,GHENT,NY,12075,4000
Columbia,709116,Store,JAC,HUDSON QUICK STOP CORP,HUDSON FOOD,505,FAIRVIEW AVE,HUDSON,NY,12534,2000
Columbia,716604,Store,JABC,TEDS DELI LLC,TEDS COUNTRY DELI & PI,41,GREEN ST,HUDSON,NY,12534,1500
Columbia,713939,Store,JAC,MADE IN GHENT LLC,MADE IN GHENT,282,SNYDER RD,GHENT,NY,12075,0
Columbia,718162,Store,JAC,HUDSON STANDARD LLC,HUDSON STANDARD,341,WARREN ST 2ND FL,HUDSON,NY,12534,0
Columbia,100299,Store,JAC,CANAAN GENERAL STORE LLC,CANAAN GENERAL STORE,13361,RT 22,CANAAN,NY,12029,1500
Columbia,708082,Store,JAC,HILLTOWN COUNTRY SMOKEHOUSE LLC,HILLTOWN COUNTRY SMOKEH,786,US RT 20,NEW LEBANON,NY,12125,2000
Cortland,735075,Store,JAC,SPEEDWAY LLC,EXPRESS MART #332/SPEED,6004,STATE ROUTE 281,HOMER,NY,13077,0
Cortland,728687,Store,JAC,AJAX'S CONVENIENCE STORES LLC,AJAX'S,134,MAIN STREET,CORTLAND,NY,13045,800
Cortland,722345,Store,JAC,PETR ALL PETROLEUM CONSULTING CO,EXPRESS MART #332,6004,ST RT 281 PO BOX 125,LITTLE YORK,NY,13087,1500
Cortland,735010,Store,JAC,SPEEDWAY LLC,EXPRESS MART #308/SPEED,3798,ROUTE 11,MC GRAW,NY,13101,0
Cortland,720690,Store,JAC,SPEEDWAY LLC,SPEEDWAY #07743,106,PORT WATSON ST,CORTLAND,NY,13045,0
Cortland,732538,Store,A,WALGREEN EASTERN CO INC,RITE AID #10739,170,PORT WATSON STREET,CORTLAND,NY,13045,14000
Cortland,724133,Store,JAC,PETR ALL PETROLEUM CORP,EXPRESS MART #346,30,S WEST ST,HOMER,NY,13077,700
Cortland,725475,Store,JAC,SUNOCO RETAIL LLC,SUNOCO #7256,3947,RT 281,CORTLAND,NY,13045,2000
Cortland,723929,Store,JAC,MIRABITO HOLDINGS INC,MIRABITO STORE #111,2,BROOME ST,MARATHON,NY,13803,3000
Cortland,730921,Store,JAC,7-ELEVEN INC,STORE #40114H,3947,RT 281,CORTLAND,NY,13045,2000
Cortland,722045,Store,JAC,CRYSTAL CITY OLIVE OIL LLC,CRYSTAL CITY OLIVE OIL,25,N MAIN STREET,HOMER,NY,13077,1000
Cortland,733765,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #01450,854,ROUTE 13,CORTLAND,NY,13045,9100
Cortland,732506,Store,JAC,AMG RETAIL 1 LLC,AMG RETAIL 1 LLC #520,155,TOMPKINS ST,CORTLAND,NY,13045,0
Cortland,728817,Store,JAC,VIRGIL GAS INC.,JAYS ONE STOP/G. SINGH,2964,WEBB ROAD,CORTLAND,NY,13045,3000
Cortland,735064,Store,JAC,SPEEDWAY LLC,EXPRESS MART #324/SPEED,162,THOMPKINS ST,CORTLAND,NY,13045,0
Cortland,110048,Store,A,ECKERD CORP,RITE AID 10738,1067,RT 222,CORTLAND,NY,13045,14000
Cortland,110087,Store,JAC,HILL ELIZABETH P,BETHS NATURAL WAY,3728,RT 13,TRUXTON,NY,13158,1500
Cortland,110074,Store,A,REAL DEALS OF AUBURN INC,REAL DEAL,3658,NYS RT 281,CORTLAND,NY,13045,10000
Cortland,110090,Store,A,"KPH HEALTHCARE SERVICES, INC.    ",KINNEY DRUGS #7,3666,RTE 281,CORTLAND,NY,13045,9800
Cortland,110085,Store,JABC,SEARS JOHN,BILL BROS MARKET III,1,E MAIN ST,MCGRAW,NY,13101,2300
Cortland,110053,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR 4756,231,GROTON AVE,CORTLAND,NY,13045,7500
Cortland,110051,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR 2499,160,CLINTON ST #1,CORTLAND,NY,13045,15000
Cortland,110052,Store,A,JL MAY LLC,QUICK STOP BEV&GROCERY,3554,NYS RT 281,CORTLAND,NY,13045,3600
Cortland,110093,Store,A,WALGREEN EASTERN CO INC,WALGREENS #10158,3948,RTE 281,CORTLAND,NY,13045,14500
Cortland,110030,Store,JABC,BILL ANDERSON FARM MARKET INC,BILL ANDERSON FARM MKT,5887,RT 281 PO BOX 502,LITTLE YORK,NY,13087,5000
Cortland,110069,Store,A,DOLGENCORP OF NEW YORK INC,DOLLAR GENERAL 6365,186,HOMER AVE,CORTLAND,NY,13045,8000
Cortland,110075,Store,JACH,CORTLAND PRODUCE INC,CP CASH&CARRY,32-34,OWEGO ST,CORTLAND,NY,13045,8000
Cortland,110055,Store,JAC,K MART CORP,K MART 7134,854,ST RT 13,CORTLAND,NY,13045,0
Cortland,110094,Store,JAC,TIFFER INC,DAILY GRIND THE,22,MAIN ST,CORTLAND,NY,13045,1800
Cortland,110170,Store,JAC,MARATHON SUPERMARKET INC,GREGGS MARKET PLACE,30,CORTLAND ST,MARATHON,NY,13803,8000
Cortland,110060,Store,A,CVS ALBANY LLC,CVS PHARMACY 02135,13,PORT WATSON ST,CORTLAND,NY,13045,8000
Cortland,115127,Store,JAC,UNITED REFINING CO OF PA INC,KWIK FILL M0199,,HOMER & WHEELER STS,CORTLAND,NY,13045,1000
Cortland,115121,Store,JAC,PETR ALL PETROLEUM CONSLTING CORP,EXPRESS MART 324,162,TOMPKINS ST,CORTLAND,NY,13045,2500
Cortland,115111,Store,JAC,KNICKERBOCKER SHIRLEY,KNICKERBOCKER MEATS,683,MERRILLS CREEK RD,MARATHON,NY,13803,600
Cortland,115095,Store,JAC,REINHARDT CORP,S&D PETROLEUM CO,2761,RT 26,CINCINNATUS,NY,13040,2400
Cortland,110026,Store,JAK,BABCOCK ROBERT N,OWLSHEAD LOBSTER,10,SUMMIT ST,CORTLAND,NY,13045,150
Cortland,110061,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE 1450,3816,RT 281 TOPS PLAZA,CORTLAND,NY,13045,8800
Cortland,115142,Store,JACDK,SEARS JOHN,BILL BROS DAIRY,219,PORT WATSON ST,CORTLAND,NY,13045,2500
Cortland,115147,Store,JAC,UNITED REFINING CO OF PA INC,RED APPLE FD MRT M339,312,THOMPKINS ST,CORTLAND,NY,13045,3500
Cortland,110039,Store,JAC,HOUCHENS FOOD GROUP INC,SAVE A LOT 308,1111,STATE RT 222,CORTLAND,NY,13045,15000
Cortland,115119,Store,JAC,PETR ALL PETROLEUM CONSLTING CORP,EXPRESS MART 323,31,RT 281 PO BOX 343,HOMER,NY,13077,2200
Cortland,110046,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 178,854,ST RT 13,CORTLAND,NY,13045,68000
Cortland,115148,Store,JAC,WILLIAMS KEVIN M,VILLAGE FOOD MARKET,7,S MAIN ST,HOMER,NY,13077,5000
Cortland,110002,Store,A,ALDI INC,ALDI 96,908,ROUTE 13,CORTLAND,NY,13045,17000
Cortland,110011,Store,JABC,TOPS MARKETS LLC,TOPS 517,3932,RT 281,CORTLAND,NY,13045,77000
Cortland,110009,Store,JACK,NIVER PHILIP H JR,CORTLAND SEAFOOD,65,PENDLETON ST,CORTLAND,NY,13045,1200
Cortland,110079,Store,JAC,DEWITT STEPHEN,DEWITT PRODUCE,161,CLINTON AVE RIVERSIDE PLAZA,CORTLAND,NY,13045,1000
Cortland,110005,Store,JAC,BROWN CHARLES E,BROWNS MINI MART,3674,MAIN ST PO BOX 151,TRUXTON,NY,13158,600
Cortland,110012,Store,JAC,VIRGIL ENTERPRISES INC,VIRGIL COUNTRY MARKET,1700,RT 392,CORTLAND,NY,13045,1500
Cortland,110192,Store,JAC,SONBYRNE SALES INC,BYRNE DAIRY STORE 27,117-117,1/2 GROTON AVE,CORTLAND,NY,13045,2200
Cortland,110004,Store,JABC,HOLLENBECKS CIDER MILL INC,HOLLENBECKS CIDER MILL,1265,E STATE RD RT 392,CORTLAND,NY,13045,6900
Cortland,110077,Store,JACH,PERFETTI TERRY,CHERRY KNOLL FARM,3426,HOXIE GORGE RD,MARATHON,NY,13803,7000
Cortland,110097,Store,JAC,DAILY GRIND SOUTH INC THE,DAILY GRIND THE,180,S MAIN ST,CORTLAND,NY,13045,700
Cortland,110014,Store,JABC,MARSHALL BROTHERS INC,PIT STOP #2,3742,ROUTE 11,MC GRAW,NY,13101,2500
Cortland,115176,Store,JAC,PETR ALL PETROLEUM CONSLTING CORP,EXPRESS MART 308,,PO BOX 735 RT 11&41,MCGRAW,NY,13101,2040
Cortland,110024,Store,A,"KPH HEALTHCARE SERVICES, INC.    ",KINNEY DRUGS #36,14,CLINTON ST,CORTLAND,NY,13045,8000
Cortland,110113,Store,JAC,MIRABITO HOLDINGS INC,MIRABITO #41,7073,NY RTE 281,PREBLE,NY,13141,4000
Cortland,714391,Store,JAC,LOST KINGDOM BREWERY INC,FINGERLAKES TASTING RM,31,MAIN ST,CORTLAND,NY,13045,1600
Cortland,110109,Store,JAC,CINCINNATUS TRUE VALUE INC,CINCINNATUS HOME CENTER,2752,STATE RT 26,CINCINNATUS,NY,13040,10000
Cortland,110105,Store,JAC,CORTLAND BEER COMPANY LLC,CORTLAND BEER,16,COURT ST,CORTLAND,NY,13045,1120
Cortland,110110,Store,JAC,WAL-MART STORES EAST LP,WAL-MART SPR CTR 1781,819,BENNIE RD,CORTLAND,NY,13045,223000
Cortland,110102,Store,JAC,JIMICO ENTERPRISES INC,CORTLAND SUNOCO,44,PORT WATSON ST,CORTLAND,NY,13045,3000
Cortland,110100,Store,A,DOLGENCORP OF NEW YORK INC,DOLLAR GENERAL #11177,14,W MAIN ST,MARATHON,NY,13803,7500
Cortland,110114,Store,JAC,HOMETOWN MARKETS LLC,P&C FRESH MARKETS,160,CLINTON ST,CORTLAND,NY,13045,25000
Cortland,713064,Store,JAC,RUTH STATE,RINCON HISPANO,136,S MAIN,CORTLAND,NY,13045,1200
Cortland,709808,Store,JAC,TRINITY VALLEY LLC,TRINITY VALLEY,2847,RT 13,CORTLAND,NY,13045,1000
Cortland,714950,Store,JAC,LOCAL FOOD MKT LLC THE,LOCAL FOOD MARKET THE,37,N MAIN ST,CORTLAND,NY,13045,6300
Cortland,714188,Store,JAC,JIMICO ENTERPRISES INC,A PLUS MCGRAW,3817,US RTE 11,CORTLAND,NY,13045,4000
Cortland,703965,Store,A,CBM CHEESE SHOP LLC,JUST SAY CHEESE,3819,RT 11,CORTLAND,NY,13045,250
Cortland,712045,Store,A,BIG LOTS STORES INC,BIG LOTS #1794,3658,STATE RT 281,CORTLAND,NY,13045,0
Cortland,705383,Store,JAC,7-ELEVEN INC,7-ELEVEN #35261H,76,N MAIN ST,CORTLAND,NY,13045,5000
Cortland,110108,Store,A,REAKES KAY J,REAKES COUNTRY GOODS,4107,NYS RT 13,TRUXTON,NY,13158,800
Cortland,710085,Store,A,FAMILY DOLLAR STORES,FAMILY DOLLAR  STORE #3,5743,TELEPHONE RD EXT,CINCINNATUS,NY,13040,7500
Cortland,708104,Store,JAC,HAMLIN BARBARA J,PIED PIPER PRODUCTS,1335,W VALLEY RD,PREBLE,NY,13141,800
Cortland,710586,Store,JAC,ABIGAIL ALBRO,SIMERSONS SWEET SHOPPE,64,MAIN ST,CORTLAND,NY,13045,500
Cortland,714215,Store,JAC,BLUE BIKE LLC,FOOD AND FERMENTS,3175,ST RT 13,TRUXTON,NY,13158,500
Delaware,720537,Store,JAC,SPEEDWAY LLC,SPEEDWAY #07693,248,DELAWARE ST,WALTON,NY,13856,2400
Delaware,722572,Store,A,KENS COUNTRY SHEDS LLC,KENS COUNTRY SHEDS,339,KNOX,DOWNSVILLE,NY,13755,80
Delaware,725225,Store,JAC,SLICKEPOTT LLC,QUARTER MOON CAFE,53,MAIN STREET,DELHI,NY,13753,0
Delaware,729985,Store,JAC,ELLA'S BELLA BAKERY LLC,ELLA'S MERCANTILE,124,BRAGG HOLLOW RD,MARGARETVILLE,NY,12455,3000
Delaware,732535,Store,A,WALGREEN EASTERN CO INC,RITE AID #02749,119,WEST MAIN STREET,HANCOCK,NY,13783,9000
Delaware,732473,Store,A,WALGREEN EASTERN CO INC,RITE AID #07873,5,LAKE STREET,STAMFORD,NY,12167,13500
Delaware,728074,Store,JAC,MARSIGLIO KATHARINE,STONY CREEK FARMSTEAD 0,1738,FREER HOLLOW ROAD,WALTON,NY,13856,0
Delaware,724888,Store,JAC,KAREN & DUANE LAFEVER,MAPLEWOOD FARM & ORCHAR,74,MEREDITH STREET,DELHI,NY,13753,300
Delaware,724811,Store,JAC,TABLE ON TEN LLC,TABLE ON TEN,52030,STATE HWY 10,BLOOMVILLE,NY,13739,2000
Delaware,727284,Store,JAC,HAMDEN STATION LLC,HAMDEN FILLLING STATION,37126,STATE HIGHWAY 10,HAMDEN,NY,13782,1800
Delaware,721282,Store,JAC,AMIT SINGH INC,SMILEYS STOP N SHOP,17,W MAIN STREET,SIDNEY,NY,13838,2000
Delaware,722184,Store,JAC,BOND RAELENE B,CATSKILL CANDIES AND CO,746,MAIN ST,MARGARETVILLE,NY,12455,400
Delaware,734265,Store,JAC,ORTON GARY W,GRANDPAS GARLIC,1738,FREER HOLLOW RD,WALTON,NY,13856,300
Delaware,733454,Store,JAC,KIRALY FARM ENTERPRISES LLC,CATSKILL COLD PRESESD O,188,KIRALY ROAD,WALTON,NY,13856,0
Delaware,730325,Store,JAC,ELLA'S BELLAS BAKERY LLC,ELLAS MERCANTILE,124,BRAGG HOLLOW ROAD,HALCOTTSVILLE,NY,12438,0
Delaware,732887,Store,JAC,ALBAUM JACQUELINE AND JASON,BLUE J SYRUPS,167-169,EAST FRONT STREET,HANCOCK,NY,13783,0
Delaware,722189,Store,JAC,POCKET TEA LLC,MINI-GREEN,746,MAIN ST UNIT #6,MARGARETVILLE,NY,12455,300
Delaware,730800,Store,JAC,HUBBELL FAMILY FARM INC,HUBBELL FAMILY FARM,46124,STATE HIGHWAY 30 PO BOX 664,MARGARETVILLE,NY,12455,0
Delaware,720538,Store,JAC,SPEEDWAY LLC,SPEEDWAY #07694,42598,ST HWY 28,MARGARETVILLE,NY,12455,3300
Delaware,728443,Store,A,CRAZY ACRES CAMPGROUND INC,CRAZY ACRES CAMPGROUND,263,BEAVER SPRING ROAD,DAVENPORT,NY,13750,700
Delaware,720535,Store,JAC,SPEEDWAY LLC,SPEEDWAY #07691,117,ST HWY 7,SIDNEY,NY,13838,3700
Delaware,728623,Store,A,DOLGENCORP OF NEW YORK INC,DOLLAR GENERAL #17621,36558,ROUTE 23,GRAND GORGE,NY,12434,0
Delaware,724726,Store,JAC,KRISHNA GANESHA CORP,KRISHNA GANESHA,43525,STATE HWY 28,ARKVILLE,NY,12406,1700
Delaware,729418,Store,A,DAY NICOLE E,CATSKILLS REGIONAL HARV,5,1/2 MAIN STREET SUITE 1,DELHI,NY,13753,200
Delaware,730307,Store,JAC,ROXBURY GENERAL LLC,ROXBURY GENERAL,53587,STATE HWY 30,ROXBURY,NY,12474,750
Delaware,731099,Store,JAC,ROSSI  ASHLEY,RED KILL MT HOMESTEAD F,3432,BURNWOOD RD,EAST BRANCH,NY,13756,1500
Delaware,734524,Store,A,DOLGENCORP OF NEW YORK INC,DOLLAR GENERAL STORE #1,11160,STATE HIGHWAY 23,DAVENPORT CENTER,NY,13751,0
Delaware,732447,Store,A,WALGREEN EASTERN CO INC,RITE AID #01193,1,MAIN STREET SUITE 6,DELHI,NY,13753,5000
Delaware,719889,Store,JAC,UNION GROVE DISTILLERY LLC,UNION GROVE DISTILLERY,43311,STATE HWY 28,ARKVILLE,NY,12406,0
Delaware,722482,Store,JAC,BEBERTS MOROCCAN CONDIMENTS,BEBERTS CONDIMENTS CAFE,1164,MAIN STREET,FLEISCHMANNS,NY,12430,800
Delaware,735090,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #07425,21,DORAN LANE,SIDNEY,NY,13838,0
Delaware,727153,Store,JAC,COLLIGNON ROBERT,COSMIK,746,MAIN STREET  COMMERCIAL U,MARGARETVILLE,NY,12455,300
Delaware,732549,Store,A,WALGREEN EASTERN CO INC,RITE AID #10798,10,MAIN STREET,SIDNEY,NY,13838,13000
